Previous,Current,HighestNext,GoldAmount,ExpectedAmount,HighestProbAmount,HighestAmount,LowestAmount,IsSame
Under60_CO206,Under60_CO227,Under60_CO227,0.0,92.77045977011493,25.0,267.01,0.0,True
Under60_CO227,Under60_CO236,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO236,Under60_CO240,Under60_CO240,0.0,39.98,0.0,439.78,0.0,True
Under60_CO240,Under60_CO236,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO236,Under60_CO240,Under60_CO240,0.0,39.98,0.0,439.78,0.0,True
Under60_CO240,Under60_CO236,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO236,Under60_CO240,Under60_CO240,0.0,39.98,0.0,439.78,0.0,True
Under60_CO240,Under60_CO240,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO240,Under60_CO236,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO236,Under60_CO240,Under60_CO240,0.0,39.98,0.0,439.78,0.0,True
Under60_CO240,Under60_CO240,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO240,Under60_CO236,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO236,Under60_CO236,Under60_CO240,0.0,39.98,0.0,439.78,0.0,False
Under60_CO236,Under60_CO240,Under60_CO240,0.0,39.98,0.0,439.78,0.0,True
Under60_CO240,Under60_CO240,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO240,Under60_CO240,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO240,Under60_CO236,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO236,Under60_CO240,Under60_CO240,439.78,39.98,0.0,439.78,0.0,True
Under60_CO240,Under60_CO236,Under60_CO227,439.78,56.248260869565215,0.0,263.07,0.0,False
Under60_CO236,Under60_CO227,Under60_CO240,0.0,39.98,0.0,439.78,0.0,False
Under60_CO227,Under60_CO240,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO240,Under60_CO236,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO236,Under60_CO240,Under60_CO240,0.0,39.98,0.0,439.78,0.0,True
Under60_CO240,Under60_CO227,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,True
Under60_CO227,Under60_CO240,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO240,Under60_CO236,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO236,Under60_CO227,Under60_CO240,0.0,39.98,0.0,439.78,0.0,False
Under60_CO227,Under60_CO240,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO240,Under60_CO227,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,True
Under60_CO227,Under60_CO240,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO240,Under60_CO227,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,True
Under60_CO227,Under60_CO236,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO236,Under60_CO240,Under60_CO240,0.0,39.98,0.0,439.78,0.0,True
Under60_CO240,Under60_CO227,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,True
Under60_CO227,Under60_CO218,Under60_CO227,25.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO218,Under60_CO227,Under60_CO218,0.0,130.19716981132075,79.0,598.75,0.0,False
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO240,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO240,Under60_CO240,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO240,Under60_CO183,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO183,Under60_CO226,Under60_CO227,0.0,21.981818181818184,0.0,115.47,0.0,False
Under60_CO226,Under60_CO236,Under60_CO227,0.0,90.6943103448276,25.0,338.54,0.0,False
Under60_CO236,Under60_CO236,Under60_CO240,0.0,39.98,0.0,439.78,0.0,False
Under60_CO236,Under60_CO232,Under60_CO240,0.0,39.98,0.0,439.78,0.0,False
Under60_CO232,Under60_CO63,Under60_CO234,0.0,10.556,0.0,39.62,0.0,False
Under60_CO63,Under60_CO54,Under60_CO54,0.0,0.0,0.0,0.0,0.0,True
Under60_CO54,Under60_CO227,Under60_CO227,0.0,0.0,0.0,0.0,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO170,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO170,Under60_CO227,Under60_CO227,0.0,105.8064,0.0,432.22,0.0,True
Under60_CO227,Under60_CO95,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO95,Under60_CO227,Under60_CO227,0.0,0.0,0.0,0.0,0.0,True
Under60_CO227,Under60_CO170,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO170,Under60_CO227,Under60_CO227,0.0,105.8064,0.0,432.22,0.0,True
Under60_CO227,Under60_CO95,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO95,Under60_CO227,Under60_CO227,0.0,0.0,0.0,0.0,0.0,True
Under60_CO227,Under60_CO95,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO95,Under60_CO227,Under60_CO227,0.0,0.0,0.0,0.0,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,116.46,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO226,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO226,Under60_CO226,Under60_CO227,0.0,90.6943103448276,25.0,338.54,0.0,False
Under60_CO226,Under60_CO227,Under60_CO227,0.0,90.6943103448276,25.0,338.54,0.0,True
Under60_CO227,Under60_CO226,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO226,Under60_CO226,Under60_CO227,0.0,90.6943103448276,25.0,338.54,0.0,False
Under60_CO226,Under60_CO226,Under60_CO227,0.0,90.6943103448276,25.0,338.54,0.0,False
Under60_CO226,Under60_CO227,Under60_CO227,0.0,90.6943103448276,25.0,338.54,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO198,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO198,Under60_CO198,Under60_CO227,0.0,69.59684210526316,25.0,249.81,0.0,False
Under60_CO198,Under60_CO198,Under60_CO227,0.0,69.59684210526316,25.0,249.81,0.0,False
Under60_CO198,Under60_CO227,Under60_CO227,0.0,69.59684210526316,25.0,249.81,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO183,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO183,Under60_CO227,Under60_CO227,0.0,21.981818181818184,0.0,115.47,0.0,True
Under60_CO227,Under60_CO193,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO193,Under60_CO227,Under60_CO227,0.0,49.22,98.44,98.44,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO240,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO240,Under60_CO236,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO236,Under60_CO227,Under60_CO240,0.0,39.98,0.0,439.78,0.0,False
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO183,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO183,Under60_CO227,Under60_CO227,0.0,21.981818181818184,0.0,115.47,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO236,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO236,Under60_CO227,Under60_CO240,0.0,39.98,0.0,439.78,0.0,False
Under60_CO227,Under60_CO236,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO236,Under60_CO236,Under60_CO240,0.0,39.98,0.0,439.78,0.0,False
Under60_CO236,Under60_CO240,Under60_CO240,0.0,39.98,0.0,439.78,0.0,True
Under60_CO240,Under60_CO240,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO240,Under60_CO236,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO236,Under60_CO227,Under60_CO240,0.0,39.98,0.0,439.78,0.0,False
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO240,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO240,Under60_CO236,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO236,Under60_CO227,Under60_CO240,0.0,39.98,0.0,439.78,0.0,False
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO231,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO231,Under60_CO236,Under60_CO227,0.0,84.12910112359548,25.0,339.0,0.0,False
Under60_CO236,Under60_CO240,Under60_CO240,0.0,39.98,0.0,439.78,0.0,True
Under60_CO240,Under60_CO227,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,True
Under60_CO227,Under60_CO183,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO183,Under60_CO227,Under60_CO227,0.0,21.981818181818184,0.0,115.47,0.0,True
Under60_CO227,Under60_CO236,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO236,Under60_CO240,Under60_CO240,0.0,39.98,0.0,439.78,0.0,True
Under60_CO240,Under60_CO202,Under60_CO227,0.0,56.248260869565215,0.0,263.07,0.0,False
Under60_CO202,Under60_CO231,Under60_CO227,0.0,55.03777777777777,0.0,161.05,0.0,False
Under60_CO231,Under60_CO227,Under60_CO227,0.0,84.12910112359548,25.0,339.0,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO202,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO202,Under60_CO227,Under60_CO227,0.0,55.03777777777777,0.0,161.05,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO183,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO183,Under60_CO231,Under60_CO227,0.0,21.981818181818184,0.0,115.47,0.0,False
Under60_CO231,Under60_CO243,Under60_CO227,0.0,84.12910112359548,25.0,339.0,0.0,False
Under60_CO243,Under60_CO243,Under60_CO243,0.0,694.1576470588235,0.0,11032.82,0.0,True
Under60_CO243,Under60_CO243,Under60_CO243,0.0,694.1576470588235,0.0,11032.82,0.0,True
Under60_CO243,Under60_CO227,Under60_CO243,0.0,694.1576470588235,0.0,11032.82,0.0,False
Under60_CO227,Under60_CO231,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO231,Under60_CO227,Under60_CO227,0.0,84.12910112359548,25.0,339.0,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,25.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,25.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO226,Under60_CO227,25.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO226,Under60_CO183,Under60_CO227,0.0,90.6943103448276,25.0,338.54,0.0,False
Under60_CO183,Under60_CO227,Under60_CO227,25.0,21.981818181818184,0.0,115.47,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO218,Under60_CO227,25.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO218,Under60_CO227,Under60_CO218,0.0,130.19716981132075,79.0,598.75,0.0,False
Under60_CO227,Under60_CO226,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO226,Under60_CO243,Under60_CO227,0.0,90.6943103448276,25.0,338.54,0.0,False
Under60_CO243,Under60_CO227,Under60_CO243,0.0,694.1576470588235,0.0,11032.82,0.0,False
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO183,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO183,Under60_CO227,Under60_CO227,0.0,21.981818181818184,0.0,115.47,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO177,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO177,Under60_CO179,Under60_CO177,0.0,425.0,425.0,425.0,425.0,False
Under60_CO179,Under60_CO178,Under60_CO237,0.0,5516.41,11032.82,11032.82,0.0,False
Under60_CO178,Under60_CO202,Under60_CO202,0.0,0.0,0.0,0.0,0.0,True
Under60_CO202,Under60_CO227,Under60_CO227,0.0,55.03777777777777,0.0,161.05,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO226,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO226,Under60_CO227,Under60_CO227,0.0,90.6943103448276,25.0,338.54,0.0,True
Under60_CO227,Under60_CO213,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO213,Under60_CO227,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,False
Under60_CO227,Under60_CO213,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO213,Under60_CO212,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,False
Under60_CO212,Under60_CO213,Under60_CO213,0.0,63.8095238095238,0.0,280.0,0.0,True
Under60_CO213,Under60_CO233,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,False
Under60_CO233,Under60_CO213,Under60_CO233,0.0,230.04348703170024,0.0,11032.82,0.0,False
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO233,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,False
Under60_CO233,Under60_CO227,Under60_CO233,0.0,230.04348703170024,0.0,11032.82,0.0,False
Under60_CO227,Under60_CO213,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO213,Under60_CO227,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,False
Under60_CO227,Under60_CO213,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO243,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,False
Under60_CO243,Under60_CO243,Under60_CO243,0.0,694.1576470588235,0.0,11032.82,0.0,True
Under60_CO243,Under60_CO227,Under60_CO243,0.0,694.1576470588235,0.0,11032.82,0.0,False
Under60_CO227,Under60_CO213,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO227,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,False
Under60_CO227,Under60_CO213,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO226,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,False
Under60_CO226,Under60_CO213,Under60_CO227,0.0,90.6943103448276,25.0,338.54,0.0,False
Under60_CO213,Under60_CO226,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,False
Under60_CO226,Under60_CO213,Under60_CO227,0.0,90.6943103448276,25.0,338.54,0.0,False
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO227,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,False
Under60_CO227,Under60_CO227,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,True
Under60_CO227,Under60_CO213,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO213,Under60_CO227,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,False
Under60_CO227,Under60_CO213,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO227,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,False
Under60_CO227,Under60_CO213,Under60_CO227,0.0,59.86464220183487,0.0,444.6,0.0,False
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO226,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,False
Under60_CO226,Under60_CO213,Under60_CO227,0.0,90.6943103448276,25.0,338.54,0.0,False
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
Under60_CO213,Under60_CO213,Under60_CO213,0.0,55.7896013864818,70.0,300.0,0.0,True
